compound_id	external_id	source	url	name
DrugBank_DB13521	DB13521	DrugBank	https://go.drugbank.com/drugs/DB13521	Alipogene Tiparvovec
DrugBank_DB04892	DB04892	DrugBank	https://go.drugbank.com/drugs/DB04892	Phenserine
DrugBank_DB05685	DB05685	DrugBank	https://go.drugbank.com/drugs/DB05685	Fx06
DrugBank_DB03174	DB03174	DrugBank	https://go.drugbank.com/drugs/DB03174	Phosphonoacetaldehyde
DrugBank_DB09275	DB09275	DrugBank	https://go.drugbank.com/drugs/DB09275	Bismuth Subcitrate Potassium
DrugBank_DB08813	DB08813	DrugBank	https://go.drugbank.com/drugs/DB08813	Nadroparin
DrugBank_DB00926	DB00926	DrugBank	https://go.drugbank.com/drugs/DB00926	Etretinate
DrugBank_DB11431	DB11431	DrugBank	https://go.drugbank.com/drugs/DB11431	Moxidectin
DrugBank_DB14071	DB14071	DrugBank	https://go.drugbank.com/drugs/DB14071	Desmethylsertraline
DrugBank_DB11191	DB11191	DrugBank	https://go.drugbank.com/drugs/DB11191	Cobamamide
DrugBank_DB12637	DB12637	DrugBank	https://go.drugbank.com/drugs/DB12637	Onapristone
DrugBank_DB15035	DB15035	DrugBank	https://go.drugbank.com/drugs/DB15035	Zanubrutinib
DrugBank_DB00111	DB00111	DrugBank	https://go.drugbank.com/drugs/DB00111	Daclizumab
DrugBank_DB06704	DB06704	DrugBank	https://go.drugbank.com/drugs/DB06704	Iobenguane
DrugBank_DB07485	DB07485	DrugBank	https://go.drugbank.com/drugs/DB07485	Bisphenol Z
DrugBank_DB01842	DB01842	DrugBank	https://go.drugbank.com/drugs/DB01842	3'-phosphate-adenosine-5'-diphosphate
DrugBank_DB15066	DB15066	DrugBank	https://go.drugbank.com/drugs/DB15066	Givosiran
DrugBank_DB09516	DB09516	DrugBank	https://go.drugbank.com/drugs/DB09516	Mequinol
DrugBank_DB00952	DB00952	DrugBank	https://go.drugbank.com/drugs/DB00952	Naratriptan
DrugBank_DB04080	DB04080	DrugBank	https://go.drugbank.com/drugs/DB04080	Ru78191
DrugBank_DB00338	DB00338	DrugBank	https://go.drugbank.com/drugs/DB00338	Omeprazole
DrugBank_DB05115	DB05115	DrugBank	https://go.drugbank.com/drugs/DB05115	Nn344
DrugBank_DB11526	DB11526	DrugBank	https://go.drugbank.com/drugs/DB11526	Masitinib
DrugBank_DB00747	DB00747	DrugBank	https://go.drugbank.com/drugs/DB00747	Scopolamine
DrugBank_DB03899	DB03899	DrugBank	https://go.drugbank.com/drugs/DB03899	9-butyl-8-(4-methoxybenzyl)-9h-purin-6-amine
DrugBank_DB00016	DB00016	DrugBank	https://go.drugbank.com/drugs/DB00016	Erythropoietin
DrugBank_DB00950	DB00950	DrugBank	https://go.drugbank.com/drugs/DB00950	Fexofenadine
DrugBank_DB08660	DB08660	DrugBank	https://go.drugbank.com/drugs/DB08660	Quinalizarin
DrugBank_DB09409	DB09409	DrugBank	https://go.drugbank.com/drugs/DB09409	Magnesium Acetate Tetrahydrate
DrugBank_DB05931	DB05931	DrugBank	https://go.drugbank.com/drugs/DB05931	Pegdinetanib
DrugBank_DB13999	DB13999	DrugBank	https://go.drugbank.com/drugs/DB13999	Moroctocog Alfa
DrugBank_DB02900	DB02900	DrugBank	https://go.drugbank.com/drugs/DB02900	Alpha-d-mannose 6-phosphate
DrugBank_DB00875	DB00875	DrugBank	https://go.drugbank.com/drugs/DB00875	Flupentixol
DrugBank_DB04620	DB04620	DrugBank	https://go.drugbank.com/drugs/DB04620	Cycloleucine
DrugBank_DB04356	DB04356	DrugBank	https://go.drugbank.com/drugs/DB04356	9-deazaguanine
DrugBank_DB13495	DB13495	DrugBank	https://go.drugbank.com/drugs/DB13495	Paraoxon
DrugBank_DB06535	DB06535	DrugBank	https://go.drugbank.com/drugs/DB06535	Etilevodopa
DrugBank_DB00559	DB00559	DrugBank	https://go.drugbank.com/drugs/DB00559	Bosentan
DrugBank_DB12273	DB12273	DrugBank	https://go.drugbank.com/drugs/DB12273	Ecopipam
DrugBank_DB08148	DB08148	DrugBank	https://go.drugbank.com/drugs/DB08148	1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine
DrugBank_DB01452	DB01452	DrugBank	https://go.drugbank.com/drugs/DB01452	Diamorphine
DrugBank_DB04014	DB04014	DrugBank	https://go.drugbank.com/drugs/DB04014	Alsterpaullone
DrugBank_DB01665	DB01665	DrugBank	https://go.drugbank.com/drugs/DB01665	2h-benzimidazol-2-amine
DrugBank_DB03726	DB03726	DrugBank	https://go.drugbank.com/drugs/DB03726	Purine Riboside-5'-monophosphate
DrugBank_DB04951	DB04951	DrugBank	https://go.drugbank.com/drugs/DB04951	Pirfenidone
DrugBank_DB00151	DB00151	DrugBank	https://go.drugbank.com/drugs/DB00151	Cysteine
DrugBank_DB03226	DB03226	DrugBank	https://go.drugbank.com/drugs/DB03226	Trifluoroethanol
DrugBank_DB02506	DB02506	DrugBank	https://go.drugbank.com/drugs/DB02506	2,6,8-trimethyl-3-amino-9-benzyl-9-methoxynonanoic Acid
DrugBank_DB05467	DB05467	DrugBank	https://go.drugbank.com/drugs/DB05467	R667
DrugBank_DB01069	DB01069	DrugBank	https://go.drugbank.com/drugs/DB01069	Promethazine
DrugBank_DB00655	DB00655	DrugBank	https://go.drugbank.com/drugs/DB00655	Estrone
DrugBank_DB00988	DB00988	DrugBank	https://go.drugbank.com/drugs/DB00988	Dopamine
DrugBank_DB03471	DB03471	DrugBank	https://go.drugbank.com/drugs/DB03471	6-phenyl-4(r)-(7-phenyl-heptanoylamino)-hexanoic Acid
DrugBank_DB05939	DB05939	DrugBank	https://go.drugbank.com/drugs/DB05939	Mk-0354
DrugBank_DB02840	DB02840	DrugBank	https://go.drugbank.com/drugs/DB02840	4-(1,3-benzodioxol-5-yl)-5-(5-ethyl-2,4-dihydroxyphenyl)-2h-pyrazole-3-carboxylic Acid
DrugBank_DB04812	DB04812	DrugBank	https://go.drugbank.com/drugs/DB04812	Benoxaprofen
DrugBank_DB04753	DB04753	DrugBank	https://go.drugbank.com/drugs/DB04753	9-deazainosine-2',3'-o-ethylidenephosphonate
DrugBank_DB02136	DB02136	DrugBank	https://go.drugbank.com/drugs/DB02136	Cephalosporin Analog
DrugBank_DB03222	DB03222	DrugBank	https://go.drugbank.com/drugs/DB03222	Datp
DrugBank_DB05290	DB05290	DrugBank	https://go.drugbank.com/drugs/DB05290	Spp 301
DrugBank_DB12461	DB12461	DrugBank	https://go.drugbank.com/drugs/DB12461	Glpg-0492
DrugBank_DB08991	DB08991	DrugBank	https://go.drugbank.com/drugs/DB08991	Epirizole
DrugBank_DB12941	DB12941	DrugBank	https://go.drugbank.com/drugs/DB12941	Darolutamide
DrugBank_DB02726	DB02726	DrugBank	https://go.drugbank.com/drugs/DB02726	2-phosphoglycolic Acid
DrugBank_DB00078	DB00078	DrugBank	https://go.drugbank.com/drugs/DB00078	Ibritumomab Tiuxetan
DrugBank_DB05798	DB05798	DrugBank	https://go.drugbank.com/drugs/DB05798	Gem-231
DrugBank_DB05154	DB05154	DrugBank	https://go.drugbank.com/drugs/DB05154	Pretomanid
DrugBank_DB11611	DB11611	DrugBank	https://go.drugbank.com/drugs/DB11611	Lifitegrast
DrugBank_DB01939	DB01939	DrugBank	https://go.drugbank.com/drugs/DB01939	5-amidino-benzimidazole
DrugBank_DB05234	DB05234	DrugBank	https://go.drugbank.com/drugs/DB05234	Lgd2941
DrugBank_DB07561	DB07561	DrugBank	https://go.drugbank.com/drugs/DB07561	(2z)-2-cyano-n-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide
DrugBank_DB13256	DB13256	DrugBank	https://go.drugbank.com/drugs/DB13256	Clothiapine
DrugBank_DB09184	DB09184	DrugBank	https://go.drugbank.com/drugs/DB09184	Edivoxetine
DrugBank_DB08065	DB08065	DrugBank	https://go.drugbank.com/drugs/DB08065	2-(1h-pyrazol-3-yl)-1h-benzimidazole
DrugBank_DB08773	DB08773	DrugBank	https://go.drugbank.com/drugs/DB08773	2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol
DrugBank_DB14548	DB14548	DrugBank	https://go.drugbank.com/drugs/DB14548	Zinc Sulfate, Unspecified Form
DrugBank_DB01705	DB01705	DrugBank	https://go.drugbank.com/drugs/DB01705	Bis(5-amidino-benzimidazolyl)methane
DrugBank_DB02230	DB02230	DrugBank	https://go.drugbank.com/drugs/DB02230	Immucillin-g
DrugBank_DB08815	DB08815	DrugBank	https://go.drugbank.com/drugs/DB08815	Lurasidone
DrugBank_DB08224	DB08224	DrugBank	https://go.drugbank.com/drugs/DB08224	(1s,7s,8s,8ar)-1,2,3,7,8,8a-hexahydro-7-methyl-8-[2-[(2r,4r)-tetrahydro-4-hy Droxy-6-oxo-2h-pyran-2-yl]ethyl]-1-naphthalenol
DrugBank_DB03366	DB03366	DrugBank	https://go.drugbank.com/drugs/DB03366	Imidazole
DrugBank_DB11425	DB11425	DrugBank	https://go.drugbank.com/drugs/DB11425	Luprostiol
DrugBank_DB08172	DB08172	DrugBank	https://go.drugbank.com/drugs/DB08172	(2z)-n-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide
DrugBank_DB08846	DB08846	DrugBank	https://go.drugbank.com/drugs/DB08846	Ellagic Acid
DrugBank_DB12156	DB12156	DrugBank	https://go.drugbank.com/drugs/DB12156	Cordycepin
DrugBank_DB07942	DB07942	DrugBank	https://go.drugbank.com/drugs/DB07942	2-fluoro-4-[4-(4-fluorophenyl)-1h-pyrazol-3-yl]pyridine
DrugBank_DB13452	DB13452	DrugBank	https://go.drugbank.com/drugs/DB13452	Cadralazine
DrugBank_DB02373	DB02373	DrugBank	https://go.drugbank.com/drugs/DB02373	Adenosine Monotungstate
DrugBank_DB04639	DB04639	DrugBank	https://go.drugbank.com/drugs/DB04639	Biphenylalanine
DrugBank_DB07909	DB07909	DrugBank	https://go.drugbank.com/drugs/DB07909	(1s,2s,5s)2-(4-glutaridylbenzyl)-5-phenyl-1-cyclohexanol
DrugBank_DB06681	DB06681	DrugBank	https://go.drugbank.com/drugs/DB06681	Belatacept
DrugBank_DB02205	DB02205	DrugBank	https://go.drugbank.com/drugs/DB02205	(+)-rutamarin Alcohol
DrugBank_DB04891	DB04891	DrugBank	https://go.drugbank.com/drugs/DB04891	Becocalcidiol
DrugBank_DB12193	DB12193	DrugBank	https://go.drugbank.com/drugs/DB12193	Ajulemic Acid
DrugBank_DB04879	DB04879	DrugBank	https://go.drugbank.com/drugs/DB04879	Vatalanib
DrugBank_DB02697	DB02697	DrugBank	https://go.drugbank.com/drugs/DB02697	Hydroxyaminovaline
DrugBank_DB04523	DB04523	DrugBank	https://go.drugbank.com/drugs/DB04523	Tert-butyl(1s)-1-cyclohexyl-2-oxoethylcarbamate
DrugBank_DB08904	DB08904	DrugBank	https://go.drugbank.com/drugs/DB08904	Certolizumab Pegol
DrugBank_DB13368	DB13368	DrugBank	https://go.drugbank.com/drugs/DB13368	Motretinide
DrugBank_DB09287	DB09287	DrugBank	https://go.drugbank.com/drugs/DB09287	Polyethylene Glycol
DrugBank_DB15559	DB15559	DrugBank	https://go.drugbank.com/drugs/DB15559	Zenocutuzumab
DrugBank_DB00444	DB00444	DrugBank	https://go.drugbank.com/drugs/DB00444	Teniposide
DrugBank_DB04397	DB04397	DrugBank	https://go.drugbank.com/drugs/DB04397	Alpha-d-glucose-1-phosphate-6-vanadate
DrugBank_DB04761	DB04761	DrugBank	https://go.drugbank.com/drugs/DB04761	Pyrimidine-4,6-dicarboxylic Acid Bis-[(pyridin-3-ylmethyl)-amide]
DrugBank_DB15665	DB15665	DrugBank	https://go.drugbank.com/drugs/DB15665	Sep-363856
DrugBank_DB05252	DB05252	DrugBank	https://go.drugbank.com/drugs/DB05252	Fenoxaprop-ethyl
DrugBank_DB00690	DB00690	DrugBank	https://go.drugbank.com/drugs/DB00690	Flurazepam
DrugBank_DB08124	DB08124	DrugBank	https://go.drugbank.com/drugs/DB08124	3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2h-indol-2-one
DrugBank_DB09163	DB09163	DrugBank	https://go.drugbank.com/drugs/DB09163	Technetium Tc-99m Exametazime
DrugBank_DB00619	DB00619	DrugBank	https://go.drugbank.com/drugs/DB00619	Imatinib
DrugBank_DB05127	DB05127	DrugBank	https://go.drugbank.com/drugs/DB05127	Ana971
DrugBank_DB01062	DB01062	DrugBank	https://go.drugbank.com/drugs/DB01062	Oxybutynin
DrugBank_DB11342	DB11342	DrugBank	https://go.drugbank.com/drugs/DB11342	Aluminum Oxide
DrugBank_DB12975	DB12975	DrugBank	https://go.drugbank.com/drugs/DB12975	Pyronaridine
DrugBank_DB12081	DB12081	DrugBank	https://go.drugbank.com/drugs/DB12081	Anecortave
DrugBank_DB13457	DB13457	DrugBank	https://go.drugbank.com/drugs/DB13457	Oxaflozane
DrugBank_DB00860	DB00860	DrugBank	https://go.drugbank.com/drugs/DB00860	Prednisolone
DrugBank_DB03589	DB03589	DrugBank	https://go.drugbank.com/drugs/DB03589	Mesoxalic Acid
DrugBank_DB09110	DB09110	DrugBank	https://go.drugbank.com/drugs/DB09110	Coenzyme M
DrugBank_DB06791	DB06791	DrugBank	https://go.drugbank.com/drugs/DB06791	Lanreotide
DrugBank_DB07497	DB07497	DrugBank	https://go.drugbank.com/drugs/DB07497	5-(hexahydro-2-oxo-1h-thieno[3,4-d]imidazol-6-yl)pentanal
DrugBank_DB08953	DB08953	DrugBank	https://go.drugbank.com/drugs/DB08953	Indalpine
DrugBank_DB01008	DB01008	DrugBank	https://go.drugbank.com/drugs/DB01008	Busulfan
DrugBank_DB13349	DB13349	DrugBank	https://go.drugbank.com/drugs/DB13349	Talastine
DrugBank_DB01837	DB01837	DrugBank	https://go.drugbank.com/drugs/DB01837	O-acetyl-l-serine
DrugBank_DB12381	DB12381	DrugBank	https://go.drugbank.com/drugs/DB12381	Merestinib
DrugBank_DB02449	DB02449	DrugBank	https://go.drugbank.com/drugs/DB02449	3-(1h-indol-3-yl)-2-[4-(4-phenyl-piperidin-1-yl)-benzenesulfonylamino]-propionic Acid
DrugBank_DB07652	DB07652	DrugBank	https://go.drugbank.com/drugs/DB07652	1-[2-deoxyribofuranosyl]-2,4-difluoro-5-methyl-benzene-5'monophosphate
DrugBank_DB09071	DB09071	DrugBank	https://go.drugbank.com/drugs/DB09071	Tasimelteon
DrugBank_DB11731	DB11731	DrugBank	https://go.drugbank.com/drugs/DB11731	Depatuxizumab Mafodotin
DrugBank_DB06575	DB06575	DrugBank	https://go.drugbank.com/drugs/DB06575	Valomaciclovir
DrugBank_DB05297	DB05297	DrugBank	https://go.drugbank.com/drugs/DB05297	Paclitaxel Docosahexaenoic Acid
DrugBank_DB06748	DB06748	DrugBank	https://go.drugbank.com/drugs/DB06748	Ginsenoside C
DrugBank_DB12881	DB12881	DrugBank	https://go.drugbank.com/drugs/DB12881	Indole-3-carbinol
DrugBank_DB13666	DB13666	DrugBank	https://go.drugbank.com/drugs/DB13666	Tiemonium Iodide
DrugBank_DB07330	DB07330	DrugBank	https://go.drugbank.com/drugs/DB07330	A-620223
DrugBank_DB00150	DB00150	DrugBank	https://go.drugbank.com/drugs/DB00150	Tryptophan
DrugBank_DB03849	DB03849	DrugBank	https://go.drugbank.com/drugs/DB03849	Cilomilast
DrugBank_DB11061	DB11061	DrugBank	https://go.drugbank.com/drugs/DB11061	Povidone
DrugBank_DB00040	DB00040	DrugBank	https://go.drugbank.com/drugs/DB00040	Glucagon
DrugBank_DB07827	DB07827	DrugBank	https://go.drugbank.com/drugs/DB07827	4-{[1-methyl-2,4-dioxo-6-(3-phenylprop-1-yn-1-yl)-1,4-dihydroquinazolin-3(2h)-yl]methyl}benzoic Acid
DrugBank_DB06518	DB06518	DrugBank	https://go.drugbank.com/drugs/DB06518	R-1487
DrugBank_DB12410	DB12410	DrugBank	https://go.drugbank.com/drugs/DB12410	Sabarubicin
DrugBank_DB12730	DB12730	DrugBank	https://go.drugbank.com/drugs/DB12730	Dolastatin 10
DrugBank_DB00868	DB00868	DrugBank	https://go.drugbank.com/drugs/DB00868	Benzonatate
DrugBank_DB01061	DB01061	DrugBank	https://go.drugbank.com/drugs/DB01061	Azlocillin
DrugBank_DB13668	DB13668	DrugBank	https://go.drugbank.com/drugs/DB13668	Ipidacrine
DrugBank_DB00921	DB00921	DrugBank	https://go.drugbank.com/drugs/DB00921	Buprenorphine
DrugBank_DB01208	DB01208	DrugBank	https://go.drugbank.com/drugs/DB01208	Sparfloxacin
DrugBank_DB08750	DB08750	DrugBank	https://go.drugbank.com/drugs/DB08750	1-[4-(aminomethyl)benzoyl]-5'-fluoro-1'h-spiro[piperidine-4,2'-quinazolin]-4'-amine
DrugBank_DB08330	DB08330	DrugBank	https://go.drugbank.com/drugs/DB08330	Methyl (2z)-3-methoxy-2-{2-[(e)-2-phenylvinyl]phenyl}acrylate
DrugBank_DB08784	DB08784	DrugBank	https://go.drugbank.com/drugs/DB08784	2-(4-chloro-phenylamino)-nicotinic Acid
DrugBank_DB01325	DB01325	DrugBank	https://go.drugbank.com/drugs/DB01325	Quinethazone
DrugBank_DB11701	DB11701	DrugBank	https://go.drugbank.com/drugs/DB11701	Amenamevir
DrugBank_DB01892	DB01892	DrugBank	https://go.drugbank.com/drugs/DB01892	Hyperforin
DrugBank_DB02348	DB02348	DrugBank	https://go.drugbank.com/drugs/DB02348	Monofluorophosphate Ion
DrugBank_DB03824	DB03824	DrugBank	https://go.drugbank.com/drugs/DB03824	7-iodo-1,2,3,4-tetrahydro-isoquinoline
DrugBank_DB01363	DB01363	DrugBank	https://go.drugbank.com/drugs/DB01363	Ephedra Sinica Root
DrugBank_DB12733	DB12733	DrugBank	https://go.drugbank.com/drugs/DB12733	Dipraglurant
DrugBank_DB03683	DB03683	DrugBank	https://go.drugbank.com/drugs/DB03683	2-{[formyl(hydroxy)amino]methyl}-4-methylpentanoic Acid
DrugBank_DB02624	DB02624	DrugBank	https://go.drugbank.com/drugs/DB02624	Homoserine Lactone
DrugBank_DB10879	DB10879	DrugBank	https://go.drugbank.com/drugs/DB10879	Arrhenatherum Elatius Pollen
DrugBank_DB08067	DB08067	DrugBank	https://go.drugbank.com/drugs/DB08067	4-[(2-{4-[(cyclopropylcarbamoyl)amino]-1h-pyrazol-3-yl}-1h-benzimidazol-6-yl)methyl]morpholin-4-ium
DrugBank_DB13873	DB13873	DrugBank	https://go.drugbank.com/drugs/DB13873	Fenofibric Acid
DrugBank_DB00114	DB00114	DrugBank	https://go.drugbank.com/drugs/DB00114	Pyridoxal Phosphate
DrugBank_DB02640	DB02640	DrugBank	https://go.drugbank.com/drugs/DB02640	Fumagillin
DrugBank_DB07205	DB07205	DrugBank	https://go.drugbank.com/drugs/DB07205	N6-isopentenyl-adenosine-5'-monophosphate
DrugBank_DB01160	DB01160	DrugBank	https://go.drugbank.com/drugs/DB01160	Dinoprost Tromethamine
DrugBank_DB04850	DB04850	DrugBank	https://go.drugbank.com/drugs/DB04850	Posizolid
DrugBank_DB13295	DB13295	DrugBank	https://go.drugbank.com/drugs/DB13295	Atracurium
DrugBank_DB04599	DB04599	DrugBank	https://go.drugbank.com/drugs/DB04599	Aniracetam
DrugBank_DB00799	DB00799	DrugBank	https://go.drugbank.com/drugs/DB00799	Tazarotene
DrugBank_DB00598	DB00598	DrugBank	https://go.drugbank.com/drugs/DB00598	Labetalol
DrugBank_DB02116	DB02116	DrugBank	https://go.drugbank.com/drugs/DB02116	Olomoucine
DrugBank_DB07718	DB07718	DrugBank	https://go.drugbank.com/drugs/DB07718	4-hydroxyphenylpyruvic Acid
DrugBank_DB00533	DB00533	DrugBank	https://go.drugbank.com/drugs/DB00533	Rofecoxib
DrugBank_DB14751	DB14751	DrugBank	https://go.drugbank.com/drugs/DB14751	Mecasermin Rinfabate
DrugBank_DB13715	DB13715	DrugBank	https://go.drugbank.com/drugs/DB13715	Dilazep
DrugBank_DB01483	DB01483	DrugBank	https://go.drugbank.com/drugs/DB01483	Barbital
DrugBank_DB05463	DB05463	DrugBank	https://go.drugbank.com/drugs/DB05463	Iss-1018
DrugBank_DB04736	DB04736	DrugBank	https://go.drugbank.com/drugs/DB04736	2-acetamido-2-deoxy-beta-d-glucopyranose(beta1-4)-2-acetamido-1,6-anhydro-3-o-[(r)-1-carboxyethyl]-2-deoxy-beta-d-glucopyranose-l-alanyl-gamma-d-glutamyl-meso-diaminopimelyl-d-alanine
DrugBank_DB03019	DB03019	DrugBank	https://go.drugbank.com/drugs/DB03019	4-(2,5-dichloro-thiophen-3-yl)-pyrimidin-2-ylamine
DrugBank_DB05812	DB05812	DrugBank	https://go.drugbank.com/drugs/DB05812	Abiraterone
DrugBank_DB03573	DB03573	DrugBank	https://go.drugbank.com/drugs/DB03573	Wrr-99
DrugBank_DB06995	DB06995	DrugBank	https://go.drugbank.com/drugs/DB06995	N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide
DrugBank_DB12815	DB12815	DrugBank	https://go.drugbank.com/drugs/DB12815	Crotedumab
DrugBank_DB06981	DB06981	DrugBank	https://go.drugbank.com/drugs/DB06981	(2s)-2-(1h-indol-3-yl)pentanoic Acid
DrugBank_DB07965	DB07965	DrugBank	https://go.drugbank.com/drugs/DB07965	6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9h-purine-2-carbonitrile
DrugBank_DB01102	DB01102	DrugBank	https://go.drugbank.com/drugs/DB01102	Arbutamine
DrugBank_DB04151	DB04151	DrugBank	https://go.drugbank.com/drugs/DB04151	1-methylhistidine
DrugBank_DB09208	DB09208	DrugBank	https://go.drugbank.com/drugs/DB09208	Pegloticase
DrugBank_DB09217	DB09217	DrugBank	https://go.drugbank.com/drugs/DB09217	Firocoxib
DrugBank_DB03347	DB03347	DrugBank	https://go.drugbank.com/drugs/DB03347	Triethyl Phosphate
DrugBank_DB12725	DB12725	DrugBank	https://go.drugbank.com/drugs/DB12725	Td-8954
DrugBank_DB15095	DB15095	DrugBank	https://go.drugbank.com/drugs/DB15095	Leridistim
DrugBank_DB07371	DB07371	DrugBank	https://go.drugbank.com/drugs/DB07371	3-(10-methyl-9-anthryl)propanoic Acid
DrugBank_DB01411	DB01411	DrugBank	https://go.drugbank.com/drugs/DB01411	Pranlukast
DrugBank_DB04089	DB04089	DrugBank	https://go.drugbank.com/drugs/DB04089	Al5300
DrugBank_DB06737	DB06737	DrugBank	https://go.drugbank.com/drugs/DB06737	Zaltoprofen
DrugBank_DB15102	DB15102	DrugBank	https://go.drugbank.com/drugs/DB15102	Pemigatinib
DrugBank_DB00261	DB00261	DrugBank	https://go.drugbank.com/drugs/DB00261	Anagrelide
DrugBank_DB09293	DB09293	DrugBank	https://go.drugbank.com/drugs/DB09293	Iodide I-131
DrugBank_DB09236	DB09236	DrugBank	https://go.drugbank.com/drugs/DB09236	Lacidipine
DrugBank_DB07261	DB07261	DrugBank	https://go.drugbank.com/drugs/DB07261	Thieno[3,2-b]pyridine-2-sulfonic Acid [1-(1-amino-isoquinolin-7-ylmethyl)-2-oxo-pyrroldin-3-yl]-amide
DrugBank_DB00490	DB00490	DrugBank	https://go.drugbank.com/drugs/DB00490	Buspirone
DrugBank_DB13219	DB13219	DrugBank	https://go.drugbank.com/drugs/DB13219	Medifoxamine
DrugBank_DB07659	DB07659	DrugBank	https://go.drugbank.com/drugs/DB07659	Ac-(d)phe-pro-borohomolys-oh
DrugBank_DB12202	DB12202	DrugBank	https://go.drugbank.com/drugs/DB12202	Zalutumumab
DrugBank_DB03749	DB03749	DrugBank	https://go.drugbank.com/drugs/DB03749	4-(1h-imidazol-4-yl)-3-(5-ethyl-2,4-dihydroxy-phenyl)-1h-pyrazole
DrugBank_DB13961	DB13961	DrugBank	https://go.drugbank.com/drugs/DB13961	Fish Oil
DrugBank_DB11918	DB11918	DrugBank	https://go.drugbank.com/drugs/DB11918	Guadecitabine
DrugBank_DB07807	DB07807	DrugBank	https://go.drugbank.com/drugs/DB07807	(3r,4r,5r)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol
DrugBank_DB06168	DB06168	DrugBank	https://go.drugbank.com/drugs/DB06168	Canakinumab
DrugBank_DB00743	DB00743	DrugBank	https://go.drugbank.com/drugs/DB00743	Gadobenic Acid
DrugBank_DB06756	DB06756	DrugBank	https://go.drugbank.com/drugs/DB06756	Glycine Betaine
DrugBank_DB14014	DB14014	DrugBank	https://go.drugbank.com/drugs/DB14014	Sr-9011
DrugBank_DB05202	DB05202	DrugBank	https://go.drugbank.com/drugs/DB05202	Egaptivon Pegol
DrugBank_DB07670	DB07670	DrugBank	https://go.drugbank.com/drugs/DB07670	N,4-dimethyl-n-(1-phenyl-1h-pyrazol-5-yl)benzenesulfonamide
DrugBank_DB11003	DB11003	DrugBank	https://go.drugbank.com/drugs/DB11003	Anthrax Vaccine
DrugBank_DB02465	DB02465	DrugBank	https://go.drugbank.com/drugs/DB02465	Methoxy Arachidonyl Fluorophosphonate
DrugBank_DB09318	DB09318	DrugBank	https://go.drugbank.com/drugs/DB09318	Synthetic Conjugated Estrogens, B
DrugBank_DB06643	DB06643	DrugBank	https://go.drugbank.com/drugs/DB06643	Denosumab
DrugBank_DB00047	DB00047	DrugBank	https://go.drugbank.com/drugs/DB00047	Insulin Glargine
DrugBank_DB02651	DB02651	DrugBank	https://go.drugbank.com/drugs/DB02651	{[2-(1h-1,2,3-benzotriazol-1-yl)-2-(3,4-difluorophenyl)propane-1,3-diyl]bis[4,1-phenylene(difluoromethylene)]}bis(phosphonic Acid)
DrugBank_DB08361	DB08361	DrugBank	https://go.drugbank.com/drugs/DB08361	2-{[(1r,2s)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide
DrugBank_DB06119	DB06119	DrugBank	https://go.drugbank.com/drugs/DB06119	Cenobamate
DrugBank_DB07457	DB07457	DrugBank	https://go.drugbank.com/drugs/DB07457	3-[1-(3-aminopropyl)-1h-indol-3-yl]-4-(1h-indol-3-yl)-1h-pyrrole-2,5-dione
DrugBank_DB13446	DB13446	DrugBank	https://go.drugbank.com/drugs/DB13446	Guar Gum
DrugBank_DB00986	DB00986	DrugBank	https://go.drugbank.com/drugs/DB00986	Glycopyrronium
DrugBank_DB02479	DB02479	DrugBank	https://go.drugbank.com/drugs/DB02479	(r)-n-(3-indol-1-yl-2-methyl-propyl)-4-sulfamoyl-benzamide
DrugBank_DB08235	DB08235	DrugBank	https://go.drugbank.com/drugs/DB08235	N-[2-(2-methyl-1h-indol-3-yl)ethyl]thiophene-2-carboxamide
DrugBank_DB09125	DB09125	DrugBank	https://go.drugbank.com/drugs/DB09125	Potassium Citrate
DrugBank_DB13705	DB13705	DrugBank	https://go.drugbank.com/drugs/DB13705	Decamethoxine
DrugBank_DB09008	DB09008	DrugBank	https://go.drugbank.com/drugs/DB09008	Cefaloridine
DrugBank_DB01116	DB01116	DrugBank	https://go.drugbank.com/drugs/DB01116	Trimethaphan
DrugBank_DB12222	DB12222	DrugBank	https://go.drugbank.com/drugs/DB12222	Lurtotecan
DrugBank_DB08888	DB08888	DrugBank	https://go.drugbank.com/drugs/DB08888	Ocriplasmin
DrugBank_DB09200	DB09200	DrugBank	https://go.drugbank.com/drugs/DB09200	Rivoglitazone
DrugBank_DB01065	DB01065	DrugBank	https://go.drugbank.com/drugs/DB01065	Melatonin
DrugBank_DB00551	DB00551	DrugBank	https://go.drugbank.com/drugs/DB00551	Acetohydroxamic Acid
