gene_id	external_id	source	url	name
Gene::8793	8793	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8793	Tnfrsf10d
Gene::8794	8794	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8794	Tnfrsf10c
Gene::8795	8795	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8795	Tnfrsf10b
Gene::8796	8796	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8796	Scel
Gene::8797	8797	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8797	Tnfrsf10a
Gene::8798	8798	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8798	Dyrk4
Gene::8799	8799	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8799	Pex11b
Gene::88	88	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/88	Actn2
Gene::8800	8800	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8800	Pex11a
Gene::8801	8801	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8801	Suclg2
Gene::8802	8802	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8802	Suclg1
Gene::8803	8803	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8803	Sucla2
Gene::8804	8804	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8804	Creg1
Gene::8805	8805	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8805	Trim24
Gene::8807	8807	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8807	Il18rap
Gene::8808	8808	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8808	Il1rl2
Gene::8809	8809	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8809	Il18r1
Gene::881	881	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/881	Ccin
Gene::8811	8811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8811	Galr2
Gene::8812	8812	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8812	Ccnk
Gene::8813	8813	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8813	Dpm1
Gene::8814	8814	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8814	Cdkl1
Gene::8815	8815	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8815	Banf1
Gene::8816	8816	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8816	Dcaf5
Gene::8817	8817	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8817	Fgf18
Gene::8818	8818	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8818	Dpm2
Gene::8819	8819	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8819	Sap30
Gene::8820	8820	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8820	Hesx1
Gene::8821	8821	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8821	Inpp4b
Gene::8822	8822	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8822	Fgf17
Gene::8823	8823	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8823	Fgf16
Gene::8824	8824	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8824	Ces2
Gene::8825	8825	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8825	Lin7a
Gene::8826	8826	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8826	Iqgap1
Gene::8828	8828	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8828	Nrp2
Gene::8829	8829	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8829	Nrp1
Gene::883	883	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/883	Ccbl1
Gene::8831	8831	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8831	Syngap1
Gene::8832	8832	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8832	Cd84
Gene::8833	8833	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8833	Gmps
Gene::8834	8834	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8834	Tmem11
Gene::8835	8835	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8835	Socs2
Gene::8836	8836	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8836	Ggh
Gene::8837	8837	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8837	Cflar
Gene::8838	8838	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8838	Wisp3
Gene::8839	8839	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8839	Wisp2
Gene::8840	8840	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8840	Wisp1
Gene::8841	8841	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8841	Hdac3
Gene::8842	8842	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8842	Prom1
Gene::8843	8843	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8843	Hcar3
Gene::8844	8844	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8844	Ksr1
Gene::88455	88455	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/88455	Ankrd13a
Gene::8846	8846	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8846	Alkbh1
Gene::8848	8848	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8848	Tsc22d1
Gene::885	885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/885	Cck
Gene::8850	8850	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8850	Kat2b
Gene::8851	8851	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8851	Cdk5r1
Gene::8852	8852	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8852	Akap4
Gene::8853	8853	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8853	Asap2
Gene::8854	8854	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8854	Aldh1a2
Gene::8856	8856	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8856	Nr1i2
Gene::8857	8857	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8857	Fcgbp
Gene::8858	8858	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8858	Proz
Gene::8859	8859	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8859	Stk19
Gene::886	886	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/886	Cckar
Gene::8861	8861	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8861	Ldb1
Gene::8862	8862	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8862	Apln
Gene::8863	8863	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8863	Per3
Gene::8864	8864	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8864	Per2
Gene::8867	8867	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8867	Synj1
Gene::8869	8869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8869	St3gal5
Gene::887	887	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/887	Cckbr
Gene::8870	8870	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8870	Ier3
Gene::8871	8871	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8871	Synj2
Gene::8872	8872	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8872	Cdc123
Gene::8874	8874	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8874	Arhgef7
Gene::88745	88745	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/88745	Rrp36
Gene::8875	8875	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8875	Vnn2
Gene::8876	8876	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8876	Vnn1
Gene::8877	8877	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8877	Sphk1
Gene::8878	8878	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8878	Sqstm1
Gene::8879	8879	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8879	Sgpl1
Gene::8880	8880	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8880	Fubp1
Gene::8881	8881	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8881	Cdc16
Gene::8882	8882	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8882	Zpr1
Gene::8883	8883	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8883	Nae1
Gene::8884	8884	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8884	Slc5a6
Gene::8886	8886	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8886	Ddx18
Gene::8887	8887	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8887	Tax1bp1
Gene::8888	8888	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8888	Mcm3ap
Gene::889	889	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/889	Krit1
Gene::8890	8890	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8890	Eif2b4
Gene::8891	8891	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8891	Eif2b3
Gene::8892	8892	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8892	Eif2b2
Gene::8893	8893	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8893	Eif2b5
Gene::8894	8894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8894	Eif2s2
Gene::8895	8895	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8895	Cpne3
Gene::8896	8896	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8896	Bud31
Gene::8897	8897	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8897	Mtmr3
Gene::8898	8898	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8898	Mtmr2
Gene::8899	8899	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8899	Prpf4b
Gene::89	89	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89	Actn3
Gene::890	890	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/890	Ccna2
Gene::8900	8900	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8900	Ccna1
Gene::8904	8904	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8904	Cpne1
Gene::8905	8905	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8905	Ap1s2
Gene::8906	8906	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8906	Ap1g2
Gene::8907	8907	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8907	Ap1m1
Gene::8908	8908	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8908	Gyg2
Gene::8909	8909	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8909	Endou
Gene::891	891	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/891	Ccnb1
Gene::8910	8910	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8910	Sgce
Gene::8911	8911	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8911	Cacna1i
Gene::8912	8912	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8912	Cacna1h
Gene::89122	89122	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89122	Trim4
Gene::8913	8913	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8913	Cacna1g
Gene::8914	8914	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8914	Timeless
Gene::8915	8915	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8915	Bcl10
Gene::8916	8916	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8916	Herc3
Gene::892	892	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/892	Ccnc
Gene::8924	8924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8924	Herc2
Gene::8925	8925	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8925	Herc1
Gene::8926	8926	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8926	Snurf
Gene::8927	8927	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8927	Bsn
Gene::8928	8928	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8928	Foxh1
Gene::8929	8929	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8929	Phox2b
Gene::8930	8930	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8930	Mbd4
Gene::8932	8932	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8932	Mbd2
Gene::8933	8933	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8933	Fam127a
Gene::8934	8934	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8934	Rab29
Gene::8935	8935	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8935	Skap2
Gene::8936	8936	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8936	Wasf1
Gene::8938	8938	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8938	Baiap3
Gene::8939	8939	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8939	Fubp3
Gene::894	894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/894	Ccnd2
Gene::8940	8940	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8940	Top3b
Gene::8941	8941	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8941	Cdk5r2
Gene::8942	8942	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8942	Kynu
Gene::8943	8943	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8943	Ap3d1
Gene::8945	8945	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8945	Btrc
Gene::896	896	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/896	Ccnd3
Gene::8968	8968	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8968	Hist1h3f
Gene::8969	8969	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8969	Hist1h2ag
Gene::8970	8970	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8970	Hist1h2bj
Gene::8971	8971	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8971	H1fx
Gene::8972	8972	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8972	Mgam
Gene::8973	8973	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8973	Chrna6
Gene::8974	8974	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8974	P4ha2
Gene::8975	8975	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8975	Usp13
Gene::8976	8976	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8976	Wasl
Gene::89765	89765	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89765	Rsph1
Gene::89766	89766	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89766	Umodl1
Gene::89777	89777	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89777	Serpinb12
Gene::89778	89778	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89778	Serpinb11
Gene::89780	89780	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89780	Wnt3a
Gene::89781	89781	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89781	Hps4
Gene::89782	89782	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89782	Lmln
Gene::89790	89790	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89790	Siglec10
Gene::89792	89792	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89792	Gal3st3
Gene::89795	89795	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89795	Nav3
Gene::89796	89796	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89796	Nav1
Gene::89797	89797	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89797	Nav2
Gene::898	898	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/898	Ccne1
Gene::89801	89801	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89801	Ppp1r3f
Gene::89822	89822	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89822	Kcnk17
Gene::89832	89832	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89832	Chrfam7a
Gene::89839	89839	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89839	Arhgap11b
Gene::89845	89845	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89845	Abcc10
Gene::89846	89846	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89846	Fgd3
Gene::89848	89848	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89848	Fchsd1
Gene::89849	89849	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89849	Atg16l2
Gene::8985	8985	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8985	Plod3
Gene::89853	89853	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89853	Mvb12b
Gene::89857	89857	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89857	Klhl6
Gene::89858	89858	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89858	Siglec12
Gene::8986	8986	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8986	Rps6ka4
Gene::89866	89866	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89866	Sec16b
Gene::89869	89869	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89869	Plcz1
Gene::8987	8987	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8987	Stbd1
Gene::89870	89870	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89870	Trim15
Gene::89872	89872	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89872	Aqp10
Gene::89874	89874	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89874	Slc25a21
Gene::89876	89876	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89876	Maats1
Gene::8988	8988	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8988	Hspb3
Gene::89882	89882	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89882	Tpd52l3
Gene::89884	89884	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89884	Lhx4
Gene::89885	89885	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89885	Fate1
Gene::89886	89886	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89886	Slamf9
Gene::89887	89887	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89887	Znf628
Gene::8989	8989	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8989	Trpa1
Gene::89890	89890	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89890	Kbtbd6
Gene::89891	89891	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89891	Wdr34
Gene::89894	89894	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89894	Tmem116
Gene::899	899	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/899	Ccnf
Gene::8991	8991	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8991	Selenbp1
Gene::89910	89910	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89910	Ube3b
Gene::8992	8992	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8992	Atp6v0e1
Gene::89927	89927	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89927	C16orf45
Gene::8993	8993	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8993	Pglyrp1
Gene::89932	89932	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89932	Papln
Gene::8994	8994	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8994	Limd1
Gene::89941	89941	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89941	Rhot2
Gene::89944	89944	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89944	Glb1l2
Gene::8995	8995	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8995	Tnfsf18
Gene::89953	89953	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89953	Klc4
Gene::89958	89958	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89958	Sapcd2
Gene::8996	8996	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8996	Nol3
Gene::8997	8997	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8997	Kalrn
Gene::89970	89970	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89970	Rspry1
Gene::89978	89978	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89978	Dph6
Gene::8999	8999	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8999	Cdkl2
Gene::9	9	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9	Nat1
Gene::90	90	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90	Acvr1
Gene::900	900	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/900	Ccng1
Gene::90007	90007	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90007	Midn
Gene::9001	9001	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9001	Hap1
Gene::90019	90019	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90019	Syt8
Gene::9002	9002	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9002	F2rl3
Gene::90025	90025	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90025	Ube3d
Gene::90050	90050	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90050	Fam181a
Gene::90060	90060	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90060	Ccdc120
Gene::90070	90070	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90070	Lacrt
Gene::90075	90075	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90075	Znf30
Gene::901	901	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/901	Ccng2
Gene::90102	90102	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90102	Phldb2
Gene::90113	90113	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90113	Vwa5b2
Gene::90120	90120	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90120	C9orf69
Gene::90121	90121	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90121	Tsr2
Gene::9013	9013	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9013	Taf1c
Gene::90134	90134	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90134	Kcnh7
Gene::90135	90135	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90135	Btbd6
Gene::90139	90139	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90139	Tspan18
Gene::9014	9014	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9014	Taf1b
Gene::90141	90141	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90141	Efcab11
Gene::9015	9015	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9015	Taf1a
Gene::9016	9016	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9016	Slc25a14
Gene::90161	90161	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90161	Hs6st2
Gene::90167	90167	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90167	Frmd7
Gene::90187	90187	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90187	Emilin3
Gene::9019	9019	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9019	Mpzl1
Gene::90196	90196	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90196	Sys1
Gene::90199	90199	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90199	Wfdc8
Gene::902	902	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/902	Ccnh
Gene::9020	9020	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9020	Map3k14
Gene::90203	90203	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90203	Snx21
Gene::90204	90204	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90204	Zswim1
Gene::9021	9021	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9021	Socs3
Gene::9022	9022	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9022	Clic3
Gene::90226	90226	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90226	Ucn2
Gene::9023	9023	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9023	Ch25h
Gene::90231	90231	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90231	Kiaa2013
Gene::90233	90233	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90233	Znf551
Gene::9024	9024	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9024	Brsk2
Gene::90249	90249	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90249	Unc5a
Gene::9025	9025	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9025	Rnf8
Gene::9026	9026	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9026	Hip1r
Gene::90268	90268	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90268	Otulin
Gene::9027	9027	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9027	Nat8
Gene::90273	90273	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90273	Ceacam21
Gene::9028	9028	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9028	Rhbdl1
Gene::90288	90288	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90288	Efcab12
Gene::90293	90293	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90293	Klhl13
Gene::9031	9031	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9031	Baz1b
Gene::90313	90313	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90313	Tp53i13
Gene::90316	90316	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90316	Tgif2lx
Gene::90317	90317	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90317	Znf616
Gene::9032	9032	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9032	Tm4sf5
Gene::90321	90321	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90321	Znf766
Gene::90324	90324	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90324	Ccdc97
Gene::90326	90326	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90326	Thap3
Gene::9033	9033	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9033	Pkd2l1
Gene::90332	90332	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90332	Exoc3l2
Gene::90333	90333	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90333	Znf468
Gene::90338	90338	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90338	Znf160
Gene::9034	9034	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9034	Ccrl2
Gene::90342	90342	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90342	Fer1l5
Gene::90353	90353	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90353	Ctu1
Gene::90355	90355	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90355	C5orf30
Gene::90362	90362	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90362	Fam110b
Gene::9037	9037	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9037	Sema5a
Gene::90378	90378	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90378	Samd1
Gene::90379	90379	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90379	Dcaf15
Gene::9038	9038	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9038	Taar5
Gene::90381	90381	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90381	Ticrr
Gene::9039	9039	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9039	Uba3
