compound_id	external_id	source	url	name
Compound::DB01029	DB01029	DrugBank	https://go.drugbank.com/drugs/DB01029	Irbesartan
Compound::DB01030	DB01030	DrugBank	https://go.drugbank.com/drugs/DB01030	Topotecan
Compound::DB01031	DB01031	DrugBank	https://go.drugbank.com/drugs/DB01031	Ethinamate
Compound::DB01032	DB01032	DrugBank	https://go.drugbank.com/drugs/DB01032	Probenecid
Compound::DB01033	DB01033	DrugBank	https://go.drugbank.com/drugs/DB01033	Mercaptopurine
Compound::DB01034	DB01034	DrugBank	https://go.drugbank.com/drugs/DB01034	Cerulenin
Compound::DB01035	DB01035	DrugBank	https://go.drugbank.com/drugs/DB01035	Procainamide
Compound::DB01036	DB01036	DrugBank	https://go.drugbank.com/drugs/DB01036	Tolterodine
Compound::DB01037	DB01037	DrugBank	https://go.drugbank.com/drugs/DB01037	Selegiline
Compound::DB01039	DB01039	DrugBank	https://go.drugbank.com/drugs/DB01039	Fenofibrate
Compound::DB01040	DB01040	DrugBank	https://go.drugbank.com/drugs/DB01040	Hydroxystilbamidine Isethionate
Compound::DB01041	DB01041	DrugBank	https://go.drugbank.com/drugs/DB01041	Thalidomide
Compound::DB01042	DB01042	DrugBank	https://go.drugbank.com/drugs/DB01042	Melphalan
Compound::DB01043	DB01043	DrugBank	https://go.drugbank.com/drugs/DB01043	Memantine
Compound::DB01044	DB01044	DrugBank	https://go.drugbank.com/drugs/DB01044	Gatifloxacin
Compound::DB01045	DB01045	DrugBank	https://go.drugbank.com/drugs/DB01045	Rifampicin
Compound::DB01046	DB01046	DrugBank	https://go.drugbank.com/drugs/DB01046	Lubiprostone
Compound::DB01047	DB01047	DrugBank	https://go.drugbank.com/drugs/DB01047	Fluocinonide
Compound::DB01048	DB01048	DrugBank	https://go.drugbank.com/drugs/DB01048	Abacavir
Compound::DB01049	DB01049	DrugBank	https://go.drugbank.com/drugs/DB01049	Ergoloid Mesylate
Compound::DB01050	DB01050	DrugBank	https://go.drugbank.com/drugs/DB01050	Ibuprofen
Compound::DB01051	DB01051	DrugBank	https://go.drugbank.com/drugs/DB01051	Novobiocin
Compound::DB01053	DB01053	DrugBank	https://go.drugbank.com/drugs/DB01053	Benzylpenicillin
Compound::DB01054	DB01054	DrugBank	https://go.drugbank.com/drugs/DB01054	Nitrendipine
Compound::DB01055	DB01055	DrugBank	https://go.drugbank.com/drugs/DB01055	Mimosine
Compound::DB01056	DB01056	DrugBank	https://go.drugbank.com/drugs/DB01056	Tocainide
Compound::DB01057	DB01057	DrugBank	https://go.drugbank.com/drugs/DB01057	Echothiophate
Compound::DB01058	DB01058	DrugBank	https://go.drugbank.com/drugs/DB01058	Praziquantel
Compound::DB01059	DB01059	DrugBank	https://go.drugbank.com/drugs/DB01059	Norfloxacin
Compound::DB01060	DB01060	DrugBank	https://go.drugbank.com/drugs/DB01060	Amoxicillin
Compound::DB01061	DB01061	DrugBank	https://go.drugbank.com/drugs/DB01061	Azlocillin
Compound::DB01062	DB01062	DrugBank	https://go.drugbank.com/drugs/DB01062	Oxybutynin
Compound::DB01063	DB01063	DrugBank	https://go.drugbank.com/drugs/DB01063	Acetophenazine
Compound::DB01064	DB01064	DrugBank	https://go.drugbank.com/drugs/DB01064	Isoprenaline
Compound::DB01065	DB01065	DrugBank	https://go.drugbank.com/drugs/DB01065	Melatonin
Compound::DB01066	DB01066	DrugBank	https://go.drugbank.com/drugs/DB01066	Cefditoren
Compound::DB01067	DB01067	DrugBank	https://go.drugbank.com/drugs/DB01067	Glipizide
Compound::DB01068	DB01068	DrugBank	https://go.drugbank.com/drugs/DB01068	Clonazepam
Compound::DB01069	DB01069	DrugBank	https://go.drugbank.com/drugs/DB01069	Promethazine
Compound::DB01070	DB01070	DrugBank	https://go.drugbank.com/drugs/DB01070	Dihydrotachysterol
Compound::DB01071	DB01071	DrugBank	https://go.drugbank.com/drugs/DB01071	Mequitazine
Compound::DB01072	DB01072	DrugBank	https://go.drugbank.com/drugs/DB01072	Atazanavir
Compound::DB01073	DB01073	DrugBank	https://go.drugbank.com/drugs/DB01073	Fludarabine
Compound::DB01074	DB01074	DrugBank	https://go.drugbank.com/drugs/DB01074	Perhexiline
Compound::DB01075	DB01075	DrugBank	https://go.drugbank.com/drugs/DB01075	Diphenhydramine
Compound::DB01076	DB01076	DrugBank	https://go.drugbank.com/drugs/DB01076	Atorvastatin
Compound::DB01077	DB01077	DrugBank	https://go.drugbank.com/drugs/DB01077	Etidronic Acid
Compound::DB01078	DB01078	DrugBank	https://go.drugbank.com/drugs/DB01078	Deslanoside
Compound::DB01080	DB01080	DrugBank	https://go.drugbank.com/drugs/DB01080	Vigabatrin
Compound::DB01081	DB01081	DrugBank	https://go.drugbank.com/drugs/DB01081	Diphenoxylate
Compound::DB01082	DB01082	DrugBank	https://go.drugbank.com/drugs/DB01082	Streptomycin
Compound::DB01083	DB01083	DrugBank	https://go.drugbank.com/drugs/DB01083	Orlistat
Compound::DB01084	DB01084	DrugBank	https://go.drugbank.com/drugs/DB01084	Emedastine
Compound::DB01085	DB01085	DrugBank	https://go.drugbank.com/drugs/DB01085	Pilocarpine
Compound::DB01086	DB01086	DrugBank	https://go.drugbank.com/drugs/DB01086	Benzocaine
Compound::DB01087	DB01087	DrugBank	https://go.drugbank.com/drugs/DB01087	Primaquine
Compound::DB01088	DB01088	DrugBank	https://go.drugbank.com/drugs/DB01088	Iloprost
Compound::DB01089	DB01089	DrugBank	https://go.drugbank.com/drugs/DB01089	Deserpidine
Compound::DB01090	DB01090	DrugBank	https://go.drugbank.com/drugs/DB01090	Pentolinium
Compound::DB01091	DB01091	DrugBank	https://go.drugbank.com/drugs/DB01091	Butenafine
Compound::DB01092	DB01092	DrugBank	https://go.drugbank.com/drugs/DB01092	Ouabain
Compound::DB01093	DB01093	DrugBank	https://go.drugbank.com/drugs/DB01093	Dimethyl Sulfoxide
Compound::DB01094	DB01094	DrugBank	https://go.drugbank.com/drugs/DB01094	Hesperetin
Compound::DB01095	DB01095	DrugBank	https://go.drugbank.com/drugs/DB01095	Fluvastatin
Compound::DB01096	DB01096	DrugBank	https://go.drugbank.com/drugs/DB01096	Oxamniquine
Compound::DB01097	DB01097	DrugBank	https://go.drugbank.com/drugs/DB01097	Leflunomide
Compound::DB01098	DB01098	DrugBank	https://go.drugbank.com/drugs/DB01098	Rosuvastatin
Compound::DB01099	DB01099	DrugBank	https://go.drugbank.com/drugs/DB01099	Flucytosine
Compound::DB01100	DB01100	DrugBank	https://go.drugbank.com/drugs/DB01100	Pimozide
Compound::DB01101	DB01101	DrugBank	https://go.drugbank.com/drugs/DB01101	Capecitabine
Compound::DB01102	DB01102	DrugBank	https://go.drugbank.com/drugs/DB01102	Arbutamine
Compound::DB01103	DB01103	DrugBank	https://go.drugbank.com/drugs/DB01103	Quinacrine
Compound::DB01104	DB01104	DrugBank	https://go.drugbank.com/drugs/DB01104	Sertraline
Compound::DB01105	DB01105	DrugBank	https://go.drugbank.com/drugs/DB01105	Sibutramine
Compound::DB01106	DB01106	DrugBank	https://go.drugbank.com/drugs/DB01106	Levocabastine
Compound::DB01107	DB01107	DrugBank	https://go.drugbank.com/drugs/DB01107	Methyprylon
Compound::DB01108	DB01108	DrugBank	https://go.drugbank.com/drugs/DB01108	Trilostane
Compound::DB01110	DB01110	DrugBank	https://go.drugbank.com/drugs/DB01110	Miconazole
Compound::DB01111	DB01111	DrugBank	https://go.drugbank.com/drugs/DB01111	Colistimethate
Compound::DB01112	DB01112	DrugBank	https://go.drugbank.com/drugs/DB01112	Cefuroxime
Compound::DB01113	DB01113	DrugBank	https://go.drugbank.com/drugs/DB01113	Papaverine
Compound::DB01114	DB01114	DrugBank	https://go.drugbank.com/drugs/DB01114	Chlorphenamine
Compound::DB01115	DB01115	DrugBank	https://go.drugbank.com/drugs/DB01115	Nifedipine
Compound::DB01116	DB01116	DrugBank	https://go.drugbank.com/drugs/DB01116	Trimethaphan
Compound::DB01117	DB01117	DrugBank	https://go.drugbank.com/drugs/DB01117	Atovaquone
Compound::DB01118	DB01118	DrugBank	https://go.drugbank.com/drugs/DB01118	Amiodarone
Compound::DB01119	DB01119	DrugBank	https://go.drugbank.com/drugs/DB01119	Diazoxide
Compound::DB01120	DB01120	DrugBank	https://go.drugbank.com/drugs/DB01120	Gliclazide
Compound::DB01121	DB01121	DrugBank	https://go.drugbank.com/drugs/DB01121	Phenacemide
Compound::DB01122	DB01122	DrugBank	https://go.drugbank.com/drugs/DB01122	Ambenonium
Compound::DB01123	DB01123	DrugBank	https://go.drugbank.com/drugs/DB01123	Proflavine
Compound::DB01124	DB01124	DrugBank	https://go.drugbank.com/drugs/DB01124	Tolbutamide
Compound::DB01125	DB01125	DrugBank	https://go.drugbank.com/drugs/DB01125	Anisindione
Compound::DB01126	DB01126	DrugBank	https://go.drugbank.com/drugs/DB01126	Dutasteride
Compound::DB01127	DB01127	DrugBank	https://go.drugbank.com/drugs/DB01127	Econazole
Compound::DB01128	DB01128	DrugBank	https://go.drugbank.com/drugs/DB01128	Bicalutamide
Compound::DB01129	DB01129	DrugBank	https://go.drugbank.com/drugs/DB01129	Rabeprazole
Compound::DB01130	DB01130	DrugBank	https://go.drugbank.com/drugs/DB01130	Prednicarbate
Compound::DB01131	DB01131	DrugBank	https://go.drugbank.com/drugs/DB01131	Proguanil
Compound::DB01132	DB01132	DrugBank	https://go.drugbank.com/drugs/DB01132	Pioglitazone
Compound::DB01133	DB01133	DrugBank	https://go.drugbank.com/drugs/DB01133	Tiludronate
Compound::DB01135	DB01135	DrugBank	https://go.drugbank.com/drugs/DB01135	Doxacurium Chloride
Compound::DB01136	DB01136	DrugBank	https://go.drugbank.com/drugs/DB01136	Carvedilol
Compound::DB01137	DB01137	DrugBank	https://go.drugbank.com/drugs/DB01137	Levofloxacin
Compound::DB01138	DB01138	DrugBank	https://go.drugbank.com/drugs/DB01138	Sulfinpyrazone
Compound::DB01139	DB01139	DrugBank	https://go.drugbank.com/drugs/DB01139	Cefapirin
Compound::DB01140	DB01140	DrugBank	https://go.drugbank.com/drugs/DB01140	Cefadroxil
Compound::DB01141	DB01141	DrugBank	https://go.drugbank.com/drugs/DB01141	Micafungin
Compound::DB01142	DB01142	DrugBank	https://go.drugbank.com/drugs/DB01142	Doxepin
Compound::DB01143	DB01143	DrugBank	https://go.drugbank.com/drugs/DB01143	Amifostine
Compound::DB01144	DB01144	DrugBank	https://go.drugbank.com/drugs/DB01144	Diclofenamide
Compound::DB01145	DB01145	DrugBank	https://go.drugbank.com/drugs/DB01145	Sulfoxone
Compound::DB01146	DB01146	DrugBank	https://go.drugbank.com/drugs/DB01146	Diphenylpyraline
Compound::DB01147	DB01147	DrugBank	https://go.drugbank.com/drugs/DB01147	Cloxacillin
Compound::DB01148	DB01148	DrugBank	https://go.drugbank.com/drugs/DB01148	Flavoxate
Compound::DB01149	DB01149	DrugBank	https://go.drugbank.com/drugs/DB01149	Nefazodone
Compound::DB01150	DB01150	DrugBank	https://go.drugbank.com/drugs/DB01150	Cefprozil
Compound::DB01151	DB01151	DrugBank	https://go.drugbank.com/drugs/DB01151	Desipramine
Compound::DB01153	DB01153	DrugBank	https://go.drugbank.com/drugs/DB01153	Sertaconazole
Compound::DB01154	DB01154	DrugBank	https://go.drugbank.com/drugs/DB01154	Thiamylal
Compound::DB01155	DB01155	DrugBank	https://go.drugbank.com/drugs/DB01155	Gemifloxacin
Compound::DB01156	DB01156	DrugBank	https://go.drugbank.com/drugs/DB01156	Bupropion
Compound::DB01157	DB01157	DrugBank	https://go.drugbank.com/drugs/DB01157	Trimetrexate
Compound::DB01158	DB01158	DrugBank	https://go.drugbank.com/drugs/DB01158	Bretylium
Compound::DB01159	DB01159	DrugBank	https://go.drugbank.com/drugs/DB01159	Halothane
Compound::DB01160	DB01160	DrugBank	https://go.drugbank.com/drugs/DB01160	Dinoprost Tromethamine
Compound::DB01161	DB01161	DrugBank	https://go.drugbank.com/drugs/DB01161	Chloroprocaine
Compound::DB01162	DB01162	DrugBank	https://go.drugbank.com/drugs/DB01162	Terazosin
Compound::DB01164	DB01164	DrugBank	https://go.drugbank.com/drugs/DB01164	Calcium Chloride
Compound::DB01165	DB01165	DrugBank	https://go.drugbank.com/drugs/DB01165	Ofloxacin
Compound::DB01166	DB01166	DrugBank	https://go.drugbank.com/drugs/DB01166	Cilostazol
Compound::DB01167	DB01167	DrugBank	https://go.drugbank.com/drugs/DB01167	Itraconazole
Compound::DB01168	DB01168	DrugBank	https://go.drugbank.com/drugs/DB01168	Procarbazine
Compound::DB01169	DB01169	DrugBank	https://go.drugbank.com/drugs/DB01169	Arsenic Trioxide
Compound::DB01170	DB01170	DrugBank	https://go.drugbank.com/drugs/DB01170	Guanethidine
Compound::DB01171	DB01171	DrugBank	https://go.drugbank.com/drugs/DB01171	Moclobemide
Compound::DB01172	DB01172	DrugBank	https://go.drugbank.com/drugs/DB01172	Kanamycin
Compound::DB01173	DB01173	DrugBank	https://go.drugbank.com/drugs/DB01173	Orphenadrine
Compound::DB01174	DB01174	DrugBank	https://go.drugbank.com/drugs/DB01174	Phenobarbital
Compound::DB01175	DB01175	DrugBank	https://go.drugbank.com/drugs/DB01175	Escitalopram
Compound::DB01176	DB01176	DrugBank	https://go.drugbank.com/drugs/DB01176	Cyclizine
Compound::DB01177	DB01177	DrugBank	https://go.drugbank.com/drugs/DB01177	Idarubicin
Compound::DB01178	DB01178	DrugBank	https://go.drugbank.com/drugs/DB01178	Chlormezanone
Compound::DB01179	DB01179	DrugBank	https://go.drugbank.com/drugs/DB01179	Podofilox
Compound::DB01180	DB01180	DrugBank	https://go.drugbank.com/drugs/DB01180	Rescinnamine
Compound::DB01181	DB01181	DrugBank	https://go.drugbank.com/drugs/DB01181	Ifosfamide
Compound::DB01182	DB01182	DrugBank	https://go.drugbank.com/drugs/DB01182	Propafenone
Compound::DB01183	DB01183	DrugBank	https://go.drugbank.com/drugs/DB01183	Naloxone
Compound::DB01184	DB01184	DrugBank	https://go.drugbank.com/drugs/DB01184	Domperidone
Compound::DB01185	DB01185	DrugBank	https://go.drugbank.com/drugs/DB01185	Fluoxymesterone
Compound::DB01186	DB01186	DrugBank	https://go.drugbank.com/drugs/DB01186	Pergolide
Compound::DB01187	DB01187	DrugBank	https://go.drugbank.com/drugs/DB01187	Iophendylate
Compound::DB01188	DB01188	DrugBank	https://go.drugbank.com/drugs/DB01188	Ciclopirox
Compound::DB01189	DB01189	DrugBank	https://go.drugbank.com/drugs/DB01189	Desflurane
Compound::DB01190	DB01190	DrugBank	https://go.drugbank.com/drugs/DB01190	Clindamycin
Compound::DB01191	DB01191	DrugBank	https://go.drugbank.com/drugs/DB01191	Dexfenfluramine
Compound::DB01192	DB01192	DrugBank	https://go.drugbank.com/drugs/DB01192	Oxymorphone
Compound::DB01193	DB01193	DrugBank	https://go.drugbank.com/drugs/DB01193	Acebutolol
Compound::DB01194	DB01194	DrugBank	https://go.drugbank.com/drugs/DB01194	Brinzolamide
Compound::DB01195	DB01195	DrugBank	https://go.drugbank.com/drugs/DB01195	Flecainide
Compound::DB01196	DB01196	DrugBank	https://go.drugbank.com/drugs/DB01196	Estramustine
Compound::DB01197	DB01197	DrugBank	https://go.drugbank.com/drugs/DB01197	Captopril
Compound::DB01198	DB01198	DrugBank	https://go.drugbank.com/drugs/DB01198	Zopiclone
Compound::DB01199	DB01199	DrugBank	https://go.drugbank.com/drugs/DB01199	Tubocurarine
Compound::DB01200	DB01200	DrugBank	https://go.drugbank.com/drugs/DB01200	Bromocriptine
Compound::DB01201	DB01201	DrugBank	https://go.drugbank.com/drugs/DB01201	Rifapentine
Compound::DB01202	DB01202	DrugBank	https://go.drugbank.com/drugs/DB01202	Levetiracetam
Compound::DB01203	DB01203	DrugBank	https://go.drugbank.com/drugs/DB01203	Nadolol
Compound::DB01204	DB01204	DrugBank	https://go.drugbank.com/drugs/DB01204	Mitoxantrone
Compound::DB01205	DB01205	DrugBank	https://go.drugbank.com/drugs/DB01205	Flumazenil
Compound::DB01206	DB01206	DrugBank	https://go.drugbank.com/drugs/DB01206	Lomustine
Compound::DB01207	DB01207	DrugBank	https://go.drugbank.com/drugs/DB01207	Ridogrel
Compound::DB01208	DB01208	DrugBank	https://go.drugbank.com/drugs/DB01208	Sparfloxacin
Compound::DB01209	DB01209	DrugBank	https://go.drugbank.com/drugs/DB01209	Dezocine
Compound::DB01210	DB01210	DrugBank	https://go.drugbank.com/drugs/DB01210	Levobunolol
Compound::DB01211	DB01211	DrugBank	https://go.drugbank.com/drugs/DB01211	Clarithromycin
Compound::DB01212	DB01212	DrugBank	https://go.drugbank.com/drugs/DB01212	Ceftriaxone
Compound::DB01213	DB01213	DrugBank	https://go.drugbank.com/drugs/DB01213	Fomepizole
Compound::DB01214	DB01214	DrugBank	https://go.drugbank.com/drugs/DB01214	Metipranolol
Compound::DB01215	DB01215	DrugBank	https://go.drugbank.com/drugs/DB01215	Estazolam
Compound::DB01216	DB01216	DrugBank	https://go.drugbank.com/drugs/DB01216	Finasteride
Compound::DB01217	DB01217	DrugBank	https://go.drugbank.com/drugs/DB01217	Anastrozole
Compound::DB01218	DB01218	DrugBank	https://go.drugbank.com/drugs/DB01218	Halofantrine
Compound::DB01219	DB01219	DrugBank	https://go.drugbank.com/drugs/DB01219	Dantrolene
Compound::DB01220	DB01220	DrugBank	https://go.drugbank.com/drugs/DB01220	Rifaximin
Compound::DB01221	DB01221	DrugBank	https://go.drugbank.com/drugs/DB01221	Ketamine
Compound::DB01222	DB01222	DrugBank	https://go.drugbank.com/drugs/DB01222	Budesonide
Compound::DB01223	DB01223	DrugBank	https://go.drugbank.com/drugs/DB01223	Aminophylline
Compound::DB01224	DB01224	DrugBank	https://go.drugbank.com/drugs/DB01224	Quetiapine
Compound::DB01225	DB01225	DrugBank	https://go.drugbank.com/drugs/DB01225	Enoxaparin
Compound::DB01226	DB01226	DrugBank	https://go.drugbank.com/drugs/DB01226	Mivacurium
Compound::DB01227	DB01227	DrugBank	https://go.drugbank.com/drugs/DB01227	Levomethadyl Acetate
Compound::DB01228	DB01228	DrugBank	https://go.drugbank.com/drugs/DB01228	Encainide
Compound::DB01229	DB01229	DrugBank	https://go.drugbank.com/drugs/DB01229	Paclitaxel
Compound::DB01231	DB01231	DrugBank	https://go.drugbank.com/drugs/DB01231	Diphenidol
Compound::DB01232	DB01232	DrugBank	https://go.drugbank.com/drugs/DB01232	Saquinavir
Compound::DB01233	DB01233	DrugBank	https://go.drugbank.com/drugs/DB01233	Metoclopramide
Compound::DB01234	DB01234	DrugBank	https://go.drugbank.com/drugs/DB01234	Dexamethasone
Compound::DB01235	DB01235	DrugBank	https://go.drugbank.com/drugs/DB01235	L-dopa
Compound::DB01236	DB01236	DrugBank	https://go.drugbank.com/drugs/DB01236	Sevoflurane
Compound::DB01237	DB01237	DrugBank	https://go.drugbank.com/drugs/DB01237	Bromodiphenhydramine
Compound::DB01238	DB01238	DrugBank	https://go.drugbank.com/drugs/DB01238	Aripiprazole
Compound::DB01239	DB01239	DrugBank	https://go.drugbank.com/drugs/DB01239	Chlorprothixene
Compound::DB01240	DB01240	DrugBank	https://go.drugbank.com/drugs/DB01240	Epoprostenol
Compound::DB01241	DB01241	DrugBank	https://go.drugbank.com/drugs/DB01241	Gemfibrozil
Compound::DB01242	DB01242	DrugBank	https://go.drugbank.com/drugs/DB01242	Clomipramine
Compound::DB01243	DB01243	DrugBank	https://go.drugbank.com/drugs/DB01243	Chloroxine
Compound::DB01244	DB01244	DrugBank	https://go.drugbank.com/drugs/DB01244	Bepridil
Compound::DB01245	DB01245	DrugBank	https://go.drugbank.com/drugs/DB01245	Decamethonium
Compound::DB01246	DB01246	DrugBank	https://go.drugbank.com/drugs/DB01246	Alimemazine
Compound::DB01247	DB01247	DrugBank	https://go.drugbank.com/drugs/DB01247	Isocarboxazid
Compound::DB01248	DB01248	DrugBank	https://go.drugbank.com/drugs/DB01248	Docetaxel
Compound::DB01249	DB01249	DrugBank	https://go.drugbank.com/drugs/DB01249	Iodixanol
Compound::DB01250	DB01250	DrugBank	https://go.drugbank.com/drugs/DB01250	Olsalazine
Compound::DB01251	DB01251	DrugBank	https://go.drugbank.com/drugs/DB01251	Gliquidone
Compound::DB01252	DB01252	DrugBank	https://go.drugbank.com/drugs/DB01252	Mitiglinide
Compound::DB01253	DB01253	DrugBank	https://go.drugbank.com/drugs/DB01253	Ergonovine
Compound::DB01254	DB01254	DrugBank	https://go.drugbank.com/drugs/DB01254	Dasatinib
Compound::DB01255	DB01255	DrugBank	https://go.drugbank.com/drugs/DB01255	Lisdexamfetamine
Compound::DB01256	DB01256	DrugBank	https://go.drugbank.com/drugs/DB01256	Retapamulin
Compound::DB01259	DB01259	DrugBank	https://go.drugbank.com/drugs/DB01259	Lapatinib
Compound::DB01260	DB01260	DrugBank	https://go.drugbank.com/drugs/DB01260	Desonide
Compound::DB01261	DB01261	DrugBank	https://go.drugbank.com/drugs/DB01261	Sitagliptin
Compound::DB01262	DB01262	DrugBank	https://go.drugbank.com/drugs/DB01262	Decitabine
Compound::DB01263	DB01263	DrugBank	https://go.drugbank.com/drugs/DB01263	Posaconazole
Compound::DB01264	DB01264	DrugBank	https://go.drugbank.com/drugs/DB01264	Darunavir
Compound::DB01265	DB01265	DrugBank	https://go.drugbank.com/drugs/DB01265	Telbivudine
Compound::DB01267	DB01267	DrugBank	https://go.drugbank.com/drugs/DB01267	Paliperidone
Compound::DB01268	DB01268	DrugBank	https://go.drugbank.com/drugs/DB01268	Sunitinib
Compound::DB01273	DB01273	DrugBank	https://go.drugbank.com/drugs/DB01273	Varenicline
Compound::DB01274	DB01274	DrugBank	https://go.drugbank.com/drugs/DB01274	Arformoterol
Compound::DB01275	DB01275	DrugBank	https://go.drugbank.com/drugs/DB01275	Hydralazine
Compound::DB01280	DB01280	DrugBank	https://go.drugbank.com/drugs/DB01280	Nelarabine
Compound::DB01282	DB01282	DrugBank	https://go.drugbank.com/drugs/DB01282	Carbetocin
Compound::DB01283	DB01283	DrugBank	https://go.drugbank.com/drugs/DB01283	Lumiracoxib
Compound::DB01288	DB01288	DrugBank	https://go.drugbank.com/drugs/DB01288	Fenoterol
Compound::DB01289	DB01289	DrugBank	https://go.drugbank.com/drugs/DB01289	Glisoxepide
Compound::DB01291	DB01291	DrugBank	https://go.drugbank.com/drugs/DB01291	Pirbuterol
Compound::DB01294	DB01294	DrugBank	https://go.drugbank.com/drugs/DB01294	Bismuth Subsalicylate
Compound::DB01295	DB01295	DrugBank	https://go.drugbank.com/drugs/DB01295	Bevantolol
Compound::DB01296	DB01296	DrugBank	https://go.drugbank.com/drugs/DB01296	Glucosamine
Compound::DB01297	DB01297	DrugBank	https://go.drugbank.com/drugs/DB01297	Practolol
Compound::DB01298	DB01298	DrugBank	https://go.drugbank.com/drugs/DB01298	Sulfacytine
Compound::DB01299	DB01299	DrugBank	https://go.drugbank.com/drugs/DB01299	Sulfadoxine
Compound::DB01301	DB01301	DrugBank	https://go.drugbank.com/drugs/DB01301	Rolitetracycline
Compound::DB01303	DB01303	DrugBank	https://go.drugbank.com/drugs/DB01303	Oxtriphylline
Compound::DB01319	DB01319	DrugBank	https://go.drugbank.com/drugs/DB01319	Fosamprenavir
Compound::DB01320	DB01320	DrugBank	https://go.drugbank.com/drugs/DB01320	Fosphenytoin
Compound::DB01321	DB01321	DrugBank	https://go.drugbank.com/drugs/DB01321	Josamycin
Compound::DB01324	DB01324	DrugBank	https://go.drugbank.com/drugs/DB01324	Polythiazide
Compound::DB01325	DB01325	DrugBank	https://go.drugbank.com/drugs/DB01325	Quinethazone
Compound::DB01326	DB01326	DrugBank	https://go.drugbank.com/drugs/DB01326	Cefamandole
Compound::DB01327	DB01327	DrugBank	https://go.drugbank.com/drugs/DB01327	Cefazolin
Compound::DB01328	DB01328	DrugBank	https://go.drugbank.com/drugs/DB01328	Cefonicid
Compound::DB01329	DB01329	DrugBank	https://go.drugbank.com/drugs/DB01329	Cefoperazone
Compound::DB01330	DB01330	DrugBank	https://go.drugbank.com/drugs/DB01330	Cefotetan
Compound::DB01331	DB01331	DrugBank	https://go.drugbank.com/drugs/DB01331	Cefoxitin
Compound::DB01332	DB01332	DrugBank	https://go.drugbank.com/drugs/DB01332	Ceftizoxime
Compound::DB01333	DB01333	DrugBank	https://go.drugbank.com/drugs/DB01333	Cefradine
Compound::DB01336	DB01336	DrugBank	https://go.drugbank.com/drugs/DB01336	Metocurine
Compound::DB01337	DB01337	DrugBank	https://go.drugbank.com/drugs/DB01337	Pancuronium
Compound::DB01338	DB01338	DrugBank	https://go.drugbank.com/drugs/DB01338	Pipecuronium
Compound::DB01339	DB01339	DrugBank	https://go.drugbank.com/drugs/DB01339	Vecuronium
Compound::DB01340	DB01340	DrugBank	https://go.drugbank.com/drugs/DB01340	Cilazapril
Compound::DB01342	DB01342	DrugBank	https://go.drugbank.com/drugs/DB01342	Forasartan
Compound::DB01346	DB01346	DrugBank	https://go.drugbank.com/drugs/DB01346	Quinidine Barbiturate
Compound::DB01347	DB01347	DrugBank	https://go.drugbank.com/drugs/DB01347	Saprisartan
Compound::DB01348	DB01348	DrugBank	https://go.drugbank.com/drugs/DB01348	Spirapril
Compound::DB01349	DB01349	DrugBank	https://go.drugbank.com/drugs/DB01349	Tasosartan
Compound::DB01351	DB01351	DrugBank	https://go.drugbank.com/drugs/DB01351	Amobarbital
Compound::DB01352	DB01352	DrugBank	https://go.drugbank.com/drugs/DB01352	Aprobarbital
Compound::DB01353	DB01353	DrugBank	https://go.drugbank.com/drugs/DB01353	Butethal
Compound::DB01354	DB01354	DrugBank	https://go.drugbank.com/drugs/DB01354	Heptabarbital
Compound::DB01355	DB01355	DrugBank	https://go.drugbank.com/drugs/DB01355	Hexobarbital
Compound::DB01356	DB01356	DrugBank	https://go.drugbank.com/drugs/DB01356	Lithium
Compound::DB01357	DB01357	DrugBank	https://go.drugbank.com/drugs/DB01357	Mestranol
Compound::DB01359	DB01359	DrugBank	https://go.drugbank.com/drugs/DB01359	Penbutolol
Compound::DB01361	DB01361	DrugBank	https://go.drugbank.com/drugs/DB01361	Troleandomycin
Compound::DB01362	DB01362	DrugBank	https://go.drugbank.com/drugs/DB01362	Iohexol
Compound::DB01364	DB01364	DrugBank	https://go.drugbank.com/drugs/DB01364	Ephedrine
Compound::DB01365	DB01365	DrugBank	https://go.drugbank.com/drugs/DB01365	Mephentermine
Compound::DB01366	DB01366	DrugBank	https://go.drugbank.com/drugs/DB01366	Procaterol
Compound::DB01367	DB01367	DrugBank	https://go.drugbank.com/drugs/DB01367	Rasagiline
Compound::DB01369	DB01369	DrugBank	https://go.drugbank.com/drugs/DB01369	Quinupristin
Compound::DB01370	DB01370	DrugBank	https://go.drugbank.com/drugs/DB01370	Aluminium
Compound::DB01375	DB01375	DrugBank	https://go.drugbank.com/drugs/DB01375	Dihydroxyaluminium
Compound::DB01377	DB01377	DrugBank	https://go.drugbank.com/drugs/DB01377	Magnesium Oxide
Compound::DB01380	DB01380	DrugBank	https://go.drugbank.com/drugs/DB01380	Cortisone Acetate
Compound::DB01382	DB01382	DrugBank	https://go.drugbank.com/drugs/DB01382	Glycodiazine
Compound::DB01384	DB01384	DrugBank	https://go.drugbank.com/drugs/DB01384	Paramethasone
Compound::DB01390	DB01390	DrugBank	https://go.drugbank.com/drugs/DB01390	Sodium Bicarbonate
Compound::DB01392	DB01392	DrugBank	https://go.drugbank.com/drugs/DB01392	Yohimbine
Compound::DB01393	DB01393	DrugBank	https://go.drugbank.com/drugs/DB01393	Bezafibrate
Compound::DB01394	DB01394	DrugBank	https://go.drugbank.com/drugs/DB01394	Colchicine
